交易日期,收盘价,年干支,月干支,日干支,收益率,天干,地支,五行_干,五行_支,月,周,年月
2018-04-24,3128.927,戊戌,丙辰,丙戌,0.01985487670843522,丙,戌,火,土,4,17,2018-04
2018-04-25,3117.974,戊戌,丙辰,丁亥,-0.0035005610549558863,丁,亥,火,水,4,17,2018-04
2018-04-26,3075.03,戊戌,丙辰,戊子,-0.013773046215266649,戊,子,土,水,4,17,2018-04
2018-04-27,3082.232,戊戌,丙辰,己丑,0.002342090971470201,己,丑,土,土,4,17,2018-04
2018-05-02,3081.177,戊戌,丙辰,甲午,-0.0003422844224574284,甲,午,木,火,5,18,2018-05
2018-05-03,3100.859,戊戌,丙辰,乙未,0.006387818680978041,乙,未,木,土,5,18,2018-05
2018-05-04,3091.033,戊戌,丙辰,丙申,-0.0031687993552754756,丙,申,火,金,5,18,2018-05
2018-05-07,3136.645,戊戌,丁巳,己亥,0.014756231978112266,己,亥,土,水,5,19,2018-05
2018-05-08,3161.498,戊戌,丁巳,庚子,0.007923434115113537,庚,子,金,水,5,19,2018-05
2018-05-09,3159.15,戊戌,丁巳,辛丑,-0.0007426859039606493,辛,丑,金,土,5,19,2018-05
2018-05-10,3174.413,戊戌,丁巳,壬寅,0.0048313628665939135,壬,寅,水,木,5,19,2018-05
2018-05-11,3163.263,戊戌,丁巳,癸卯,-0.003512460413941154,癸,卯,水,木,5,19,2018-05
2018-05-14,3174.032,戊戌,丁巳,丙午,0.0034043960303016263,丙,午,火,火,5,20,2018-05
2018-05-15,3192.118,戊戌,丁巳,丁未,0.0056981152048876105,丁,未,火,土,5,20,2018-05
2018-05-16,3169.565,戊戌,丁巳,戊申,-0.0070652150077158415,戊,申,土,金,5,20,2018-05
2018-05-17,3154.283,戊戌,丁巳,己酉,-0.004821481812173012,己,酉,土,金,5,20,2018-05
2018-05-18,3193.303,戊戌,丁巳,庚戌,0.012370481659381927,庚,戌,金,土,5,20,2018-05
2018-05-21,3213.84,戊戌,丁巳,癸丑,0.006431271946320205,癸,丑,水,土,5,21,2018-05
2018-05-22,3214.35,戊戌,丁巳,甲寅,0.0001586886714957103,甲,寅,木,木,5,21,2018-05
2018-05-23,3168.964,戊戌,丁巳,乙卯,-0.014119806492759013,乙,卯,木,木,5,21,2018-05
2018-05-24,3154.651,戊戌,丁巳,丙辰,-0.0045166180493056984,丙,辰,火,土,5,21,2018-05
2018-05-25,3141.303,戊戌,丁巳,丁巳,-0.004231212898035297,丁,巳,火,火,5,21,2018-05
2018-05-28,3135.082,戊戌,丁巳,庚申,-0.0019803883929694344,庚,申,金,金,5,22,2018-05
2018-05-29,3120.461,戊戌,丁巳,辛酉,-0.004663673868817497,辛,酉,金,金,5,22,2018-05
2018-05-30,3041.443,戊戌,丁巳,壬戌,-0.025322540483601497,壬,戌,水,土,5,22,2018-05
2018-05-31,3095.474,戊戌,丁巳,癸亥,0.017764922768567448,癸,亥,水,水,5,22,2018-05
2018-06-01,3075.137,戊戌,丁巳,甲子,-0.006569914656042952,甲,子,木,水,6,22,2018-06
2018-06-04,3091.191,戊戌,丁巳,丁卯,0.005220580416417153,丁,卯,火,木,6,23,2018-06
2018-06-05,3114.206,戊戌,丁巳,戊辰,0.007445350352016433,戊,辰,土,土,6,23,2018-06
2018-06-06,3115.18,戊戌,戊午,己巳,0.0003127602990937728,己,巳,土,火,6,23,2018-06
2018-06-07,3109.499,戊戌,戊午,庚午,-0.0018236506397704133,庚,午,金,火,6,23,2018-06
2018-06-08,3067.148,戊戌,戊午,辛未,-0.01361987895799277,辛,未,金,土,6,23,2018-06
2018-06-11,3052.783,戊戌,戊午,甲戌,-0.004683504023933693,甲,戌,木,土,6,24,2018-06
2018-06-12,3079.802,戊戌,戊午,乙亥,0.008850612703228622,乙,亥,木,水,6,24,2018-06
2018-06-13,3049.797,戊戌,戊午,丙子,-0.009742509421060253,丙,子,火,水,6,24,2018-06
2018-06-14,3044.16,戊戌,戊午,丁丑,-0.0018483197406253815,丁,丑,火,土,6,24,2018-06
2018-06-15,3021.901,戊戌,戊午,戊寅,-0.007312033533059981,戊,寅,土,木,6,24,2018-06
2018-06-19,2907.822,戊戌,戊午,壬午,-0.03775074034523296,壬,午,水,火,6,25,2018-06
2018-06-20,2915.731,戊戌,戊午,癸未,0.002719905138622636,癸,未,水,土,6,25,2018-06
2018-06-21,2875.81,戊戌,戊午,甲申,-0.013691592262798036,甲,申,木,金,6,25,2018-06
2018-06-22,2889.76,戊戌,戊午,乙酉,0.004850807250826872,乙,酉,木,金,6,25,2018-06
2018-06-25,2859.336,戊戌,戊午,戊子,-0.010528209955152135,戊,子,土,水,6,26,2018-06
2018-06-26,2844.508,戊戌,戊午,己丑,-0.005185819365055355,己,丑,土,土,6,26,2018-06
2018-06-27,2813.178,戊戌,戊午,庚寅,-0.011014207026311729,庚,寅,金,木,6,26,2018-06
2018-06-28,2786.897,戊戌,戊午,辛卯,-0.00934210348580855,辛,卯,金,木,6,26,2018-06
2018-06-29,2847.418,戊戌,戊午,壬辰,0.021716267231978836,壬,辰,水,土,6,26,2018-06
2018-07-02,2775.557,戊戌,戊午,乙未,-0.0252372500279201,乙,未,木,土,7,27,2018-07
2018-07-03,2786.888,戊戌,戊午,丙申,0.004082423816192726,丙,申,火,金,7,27,2018-07
2018-07-04,2759.126,戊戌,戊午,丁酉,-0.009961648979076254,丁,酉,火,金,7,27,2018-07
2018-07-05,2733.882,戊戌,戊午,戊戌,-0.009149274081720171,戊,戌,土,土,7,27,2018-07
2018-07-06,2747.229,戊戌,戊午,己亥,0.004882068794483274,己,亥,土,水,7,27,2018-07
2018-07-09,2815.11,戊戌,己未,壬寅,0.024708897583710865,壬,寅,水,木,7,28,2018-07
2018-07-10,2827.625,戊戌,己未,癸卯,0.004445652212524465,癸,卯,水,木,7,28,2018-07
2018-07-11,2777.771,戊戌,己未,甲辰,-0.01763105079351035,甲,辰,木,土,7,28,2018-07
2018-07-12,2837.659,戊戌,己未,乙巳,0.021559732605747506,乙,巳,木,火,7,28,2018-07
2018-07-13,2831.184,戊戌,己未,丙午,-0.0022818104641889603,丙,午,火,火,7,28,2018-07
2018-07-16,2814.042,戊戌,己未,己酉,-0.006054710679348374,己,酉,土,金,7,29,2018-07
2018-07-17,2798.126,戊戌,己未,庚戌,-0.005655921269120956,庚,戌,金,土,7,29,2018-07
2018-07-18,2787.257,戊戌,己未,辛亥,-0.003884385477994967,辛,亥,金,水,7,29,2018-07
2018-07-19,2772.545,戊戌,己未,壬子,-0.00527830766951165,壬,子,水,水,7,29,2018-07
2018-07-20,2829.271,戊戌,己未,癸丑,0.020459902364073468,癸,丑,水,土,7,29,2018-07
2018-07-23,2859.542,戊戌,己未,丙辰,0.010699222520571539,丙,辰,火,土,7,30,2018-07
2018-07-24,2905.562,戊戌,己未,丁巳,0.016093486299554316,丁,巳,火,火,7,30,2018-07
2018-07-25,2903.647,戊戌,己未,戊午,-0.0006590807561497325,戊,午,土,火,7,30,2018-07
2018-07-26,2882.225,戊戌,己未,己未,-0.0073776185603828814,己,未,土,土,7,30,2018-07
2018-07-27,2873.594,戊戌,己未,庚申,-0.0029945614932906928,庚,申,金,金,7,30,2018-07
2018-07-30,2869.05,戊戌,己未,癸亥,-0.0015812950611672205,癸,亥,水,水,7,31,2018-07
2018-07-31,2876.401,戊戌,己未,甲子,0.002562172147574815,甲,子,木,水,7,31,2018-07
2018-08-01,2824.534,戊戌,己未,乙丑,-0.018031908624701387,乙,丑,木,土,8,31,2018-08
2018-08-02,2768.024,戊戌,己未,丙寅,-0.020006840066361442,丙,寅,火,木,8,31,2018-08
2018-08-03,2740.443,戊戌,己未,丁卯,-0.009964147709701776,丁,卯,火,木,8,31,2018-08
2018-08-06,2705.157,戊戌,己未,庚午,-0.012876020409838818,庚,午,金,火,8,32,2018-08
2018-08-07,2779.374,戊戌,庚申,辛未,0.0274353762092181,辛,未,金,土,8,32,2018-08
2018-08-08,2744.07,戊戌,庚申,壬申,-0.012702140841786558,壬,申,水,金,8,32,2018-08
2018-08-09,2794.382,戊戌,庚申,癸酉,0.018334809243204298,癸,酉,水,金,8,32,2018-08
2018-08-10,2795.31,戊戌,庚申,甲戌,0.0003320948961165193,甲,戌,木,土,8,32,2018-08
2018-08-13,2785.872,戊戌,庚申,丁丑,-0.003376369704970128,丁,丑,火,土,8,33,2018-08
2018-08-14,2780.965,戊戌,庚申,戊寅,-0.0017613874578586985,戊,寅,土,木,8,33,2018-08
2018-08-15,2723.258,戊戌,庚申,己卯,-0.020750710634617975,己,卯,土,木,8,33,2018-08
2018-08-16,2705.192,戊戌,庚申,庚辰,-0.006633965639685879,庚,辰,金,土,8,33,2018-08
2018-08-17,2668.966,戊戌,庚申,辛巳,-0.013391286089859844,辛,巳,金,火,8,33,2018-08
2018-08-20,2698.466,戊戌,庚申,甲申,0.011052969576982319,甲,申,木,金,8,34,2018-08
2018-08-21,2733.826,戊戌,庚申,乙酉,0.013103741162571625,乙,酉,木,金,8,34,2018-08
2018-08-22,2714.608,戊戌,庚申,丙戌,-0.00702970854765439,丙,戌,火,土,8,34,2018-08
2018-08-23,2724.624,戊戌,庚申,丁亥,0.0036896671637303147,丁,亥,火,水,8,34,2018-08
2018-08-24,2729.431,戊戌,庚申,戊子,0.001764280135534424,戊,子,土,水,8,34,2018-08
2018-08-27,2780.899,戊戌,庚申,辛卯,0.018856677454018644,辛,卯,金,木,8,35,2018-08
2018-08-28,2777.981,戊戌,庚申,壬辰,-0.0010493009634653383,壬,辰,水,土,8,35,2018-08
2018-08-29,2769.295,戊戌,庚申,癸巳,-0.003126731248341952,癸,巳,水,火,8,35,2018-08
2018-08-30,2737.737,戊戌,庚申,甲午,-0.011395680127974761,甲,午,木,火,8,35,2018-08
2018-08-31,2725.25,戊戌,庚申,乙未,-0.004561066311336681,乙,未,木,土,8,35,2018-08
2018-09-03,2720.734,戊戌,庚申,戊戌,-0.001657095679295506,戊,戌,土,土,9,36,2018-09
2018-09-04,2750.58,戊戌,庚申,己亥,0.010969833875711377,己,亥,土,水,9,36,2018-09
2018-09-05,2704.337,戊戌,庚申,庚子,-0.016812090540904046,庚,子,金,水,9,36,2018-09
2018-09-06,2691.593,戊戌,庚申,辛丑,-0.00471243044043701,辛,丑,金,土,9,36,2018-09
2018-09-07,2702.301,戊戌,庚申,壬寅,0.003978313214516582,壬,寅,水,木,9,36,2018-09
2018-09-10,2669.485,戊戌,辛酉,乙巳,-0.01214372492183502,乙,巳,木,火,9,37,2018-09
2018-09-11,2664.8,戊戌,辛酉,丙午,-0.0017550201630651685,丙,午,火,火,9,37,2018-09
2018-09-12,2656.11,戊戌,辛酉,丁未,-0.00326103272290601,丁,未,火,土,9,37,2018-09
2018-09-13,2686.578,戊戌,辛酉,戊申,0.01147091046681048,戊,申,土,金,9,37,2018-09
2018-09-14,2681.643,戊戌,辛酉,己酉,-0.0018369092577993351,己,酉,土,金,9,37,2018-09
2018-09-17,2651.789,戊戌,辛酉,壬子,-0.01113272721238423,壬,子,水,水,9,38,2018-09
2018-09-18,2699.95,戊戌,辛酉,癸丑,0.018161701402336083,癸,丑,水,土,9,38,2018-09
2018-09-19,2730.85,戊戌,辛酉,甲寅,0.011444656382525675,甲,寅,木,木,9,38,2018-09
2018-09-20,2729.244,戊戌,辛酉,乙卯,-0.0005880952816887941,乙,卯,木,木,9,38,2018-09
2018-09-21,2797.485,戊戌,辛酉,丙辰,0.02500362737813111,丙,辰,火,土,9,38,2018-09
2018-09-25,2781.139,戊戌,辛酉,庚申,-0.005843105503693491,庚,申,金,金,9,39,2018-09
2018-09-26,2806.813,戊戌,辛酉,辛酉,0.009231469552582583,辛,酉,金,金,9,39,2018-09
2018-09-27,2791.775,戊戌,辛酉,壬戌,-0.005357677907292024,壬,戌,水,土,9,39,2018-09
2018-09-28,2821.35,戊戌,辛酉,癸亥,0.010593618755093015,癸,亥,水,水,9,39,2018-09
2018-10-08,2716.51,戊戌,壬戌,癸酉,-0.03715951583461807,癸,酉,水,金,10,41,2018-10
2018-10-09,2721.013,戊戌,壬戌,甲戌,0.0016576416063256438,甲,戌,木,土,10,41,2018-10
2018-10-10,2725.837,戊戌,壬戌,乙亥,0.0017728691483649417,乙,亥,木,水,10,41,2018-10
2018-10-11,2583.458,戊戌,壬戌,丙子,-0.052233130594382504,丙,子,火,水,10,41,2018-10
2018-10-12,2606.913,戊戌,壬戌,丁丑,0.009078916707761397,丁,丑,火,土,10,41,2018-10
2018-10-15,2568.098,戊戌,壬戌,庚辰,-0.014889257907724551,庚,辰,金,土,10,42,2018-10
2018-10-16,2546.33,戊戌,壬戌,辛巳,-0.00847631204105137,辛,巳,金,火,10,42,2018-10
2018-10-17,2561.614,戊戌,壬戌,壬午,0.006002364186888709,壬,午,水,火,10,42,2018-10
2018-10-18,2486.419,戊戌,壬戌,癸未,-0.029354539755013898,癸,未,水,土,10,42,2018-10
2018-10-19,2550.465,戊戌,壬戌,甲申,0.02575832954944457,甲,申,木,金,10,42,2018-10
2018-10-22,2654.876,戊戌,壬戌,丁亥,0.040938025026808766,丁,亥,火,水,10,43,2018-10
2018-10-23,2594.826,戊戌,壬戌,戊子,-0.022618758842220976,戊,子,土,水,10,43,2018-10
2018-10-24,2603.295,戊戌,壬戌,己丑,0.0032638026596003566,己,丑,土,土,10,43,2018-10
2018-10-25,2603.8,戊戌,壬戌,庚寅,0.0001939849306360486,庚,寅,金,木,10,43,2018-10
2018-10-26,2598.847,戊戌,壬戌,辛卯,-0.0019022198325524542,辛,卯,金,木,10,43,2018-10
2018-10-29,2542.103,戊戌,壬戌,甲午,-0.02183429805602255,甲,午,木,火,10,44,2018-10
2018-10-30,2568.048,戊戌,壬戌,乙未,0.010206116746646288,乙,未,木,土,10,44,2018-10
2018-10-31,2602.783,戊戌,壬戌,丙申,0.013525837523286288,丙,申,火,金,10,44,2018-10
2018-11-01,2606.237,戊戌,壬戌,丁酉,0.001327041094090431,丁,酉,火,金,11,44,2018-11
2018-11-02,2676.476,戊戌,壬戌,戊戌,0.026950350255943833,戊,戌,土,土,11,44,2018-11
2018-11-05,2665.431,戊戌,壬戌,辛丑,-0.004126694952616861,辛,丑,金,土,11,45,2018-11
2018-11-06,2659.356,戊戌,壬戌,壬寅,-0.002279181115549367,壬,寅,水,木,11,45,2018-11
2018-11-07,2641.342,戊戌,癸亥,癸卯,-0.006773820428705335,癸,卯,水,木,11,45,2018-11
2018-11-08,2635.632,戊戌,癸亥,甲辰,-0.002161779883104842,甲,辰,木,土,11,45,2018-11
2018-11-09,2598.872,戊戌,癸亥,乙巳,-0.013947318897327143,乙,巳,木,火,11,45,2018-11
2018-11-12,2630.52,戊戌,癸亥,戊申,0.012177590893279966,戊,申,土,金,11,46,2018-11
2018-11-13,2654.88,戊戌,癸亥,己酉,0.009260526435837857,己,酉,土,金,11,46,2018-11
2018-11-14,2632.243,戊戌,癸亥,庚戌,-0.008526562405833826,庚,戌,金,土,11,46,2018-11
2018-11-15,2668.17,戊戌,癸亥,辛亥,0.013648815857806529,辛,亥,金,水,11,46,2018-11
2018-11-16,2679.11,戊戌,癸亥,壬子,0.004100188518722625,壬,子,水,水,11,46,2018-11
2018-11-19,2703.512,戊戌,癸亥,乙卯,0.009108248634807747,乙,卯,木,木,11,47,2018-11
2018-11-20,2645.855,戊戌,癸亥,丙辰,-0.021326703931774715,丙,辰,火,土,11,47,2018-11
2018-11-21,2651.505,戊戌,癸亥,丁巳,0.0021354155839983235,丁,巳,火,火,11,47,2018-11
2018-11-22,2645.434,戊戌,癸亥,戊午,-0.002289643051776258,戊,午,土,火,11,47,2018-11
2018-11-23,2579.483,戊戌,癸亥,己未,-0.024930124886880622,己,未,土,土,11,47,2018-11
2018-11-26,2575.81,戊戌,癸亥,壬戌,-0.001423928748512826,壬,戌,水,土,11,48,2018-11
2018-11-27,2574.679,戊戌,癸亥,癸亥,-0.0004390851809721319,癸,亥,水,水,11,48,2018-11
2018-11-28,2601.737,戊戌,癸亥,甲子,0.010509271252843622,甲,子,木,水,11,48,2018-11
2018-11-29,2567.443,戊戌,癸亥,乙丑,-0.013181193948504366,乙,丑,木,土,11,48,2018-11
2018-11-30,2588.188,戊戌,癸亥,丙寅,0.00808002358767057,丙,寅,火,木,11,48,2018-11
2018-12-03,2654.798,戊戌,癸亥,己巳,0.025736152087869835,己,巳,土,火,12,49,2018-12
2018-12-04,2665.958,戊戌,癸亥,庚午,0.00420370966077277,庚,午,金,火,12,49,2018-12
2018-12-05,2649.805,戊戌,癸亥,辛未,-0.0060589851753104496,辛,未,金,土,12,49,2018-12
2018-12-06,2605.181,戊戌,癸亥,壬申,-0.01684048448848119,壬,申,水,金,12,49,2018-12
2018-12-07,2605.888,戊戌,甲子,癸酉,0.0002713822955102696,癸,酉,水,金,12,49,2018-12
2018-12-10,2584.582,戊戌,甲子,丙子,-0.008176099663531167,丙,子,火,水,12,50,2018-12
2018-12-11,2594.088,戊戌,甲子,丁丑,0.00367796417370414,丁,丑,火,土,12,50,2018-12
2018-12-12,2602.153,戊戌,甲子,戊寅,0.003108992447441894,戊,寅,土,木,12,50,2018-12
2018-12-13,2634.049,戊戌,甲子,己卯,0.012257542119929132,己,卯,土,木,12,50,2018-12
2018-12-14,2593.741,戊戌,甲子,庚辰,-0.015302676601688159,庚,辰,金,土,12,50,2018-12
2018-12-17,2597.974,戊戌,甲子,癸未,0.0016320056628631452,癸,未,水,土,12,51,2018-12
2018-12-18,2576.65,戊戌,甲子,甲申,-0.008207934336525335,甲,申,木,金,12,51,2018-12
2018-12-19,2549.563,戊戌,甲子,乙酉,-0.010512487144160088,乙,酉,木,金,12,51,2018-12
2018-12-20,2536.268,戊戌,甲子,丙戌,-0.005214619132769105,丙,戌,火,土,12,51,2018-12
2018-12-21,2516.251,戊戌,甲子,丁亥,-0.007892304756437318,丁,亥,火,水,12,51,2018-12
2018-12-24,2527.007,戊戌,甲子,庚寅,0.004274613303680619,庚,寅,金,木,12,52,2018-12
2018-12-25,2504.819,戊戌,甲子,辛卯,-0.008780347660295451,辛,卯,金,木,12,52,2018-12
2018-12-26,2498.294,戊戌,甲子,壬辰,-0.0026049786431674438,壬,辰,水,土,12,52,2018-12
2018-12-27,2483.086,戊戌,甲子,癸巳,-0.006087354010376744,癸,巳,水,火,12,52,2018-12
2018-12-28,2493.896,戊戌,甲子,甲午,0.004353453726532397,甲,午,木,火,12,52,2018-12
2019-01-02,2465.291,戊戌,甲子,己亥,-0.011470005164609942,己,亥,土,水,1,1,2019-01
2019-01-03,2464.363,戊戌,甲子,庚子,-0.0003764261500975863,庚,子,金,水,1,1,2019-01
2019-01-04,2514.868,戊戌,甲子,辛丑,0.02049413986494697,辛,丑,金,土,1,1,2019-01
2019-01-07,2533.089,戊戌,乙丑,甲辰,0.007245310688274609,甲,辰,木,土,1,2,2019-01
2019-01-08,2526.462,戊戌,乙丑,乙巳,-0.0026161733756689953,乙,巳,木,火,1,2,2019-01
2019-01-09,2544.345,戊戌,乙丑,丙午,0.007078277844669634,丙,午,火,火,1,2,2019-01
2019-01-10,2535.099,戊戌,乙丑,丁未,-0.003633941151848341,丁,未,火,土,1,2,2019-01
2019-01-11,2553.831,戊戌,乙丑,戊申,0.00738906054556443,戊,申,土,金,1,2,2019-01
2019-01-14,2535.765,戊戌,乙丑,辛亥,-0.007074078120282934,辛,亥,金,水,1,3,2019-01
2019-01-15,2570.345,戊戌,乙丑,壬子,0.013636910360384391,壬,子,水,水,1,3,2019-01
2019-01-16,2570.422,戊戌,乙丑,癸丑,2.9957068020225464e-05,癸,丑,水,土,1,3,2019-01
2019-01-17,2559.637,戊戌,乙丑,甲寅,-0.004195809092825908,甲,寅,木,木,1,3,2019-01
2019-01-18,2596.006,戊戌,乙丑,乙卯,0.014208655367929035,乙,卯,木,木,1,3,2019-01
2019-01-21,2610.509,戊戌,乙丑,戊午,0.005586658890619045,戊,午,土,火,1,4,2019-01
2019-01-22,2579.704,戊戌,乙丑,己未,-0.011800380692041257,己,未,土,土,1,4,2019-01
2019-01-23,2581.004,戊戌,乙丑,庚申,0.0005039337846510783,庚,申,金,金,1,4,2019-01
2019-01-24,2591.694,戊戌,乙丑,辛酉,0.004141799082837627,辛,酉,金,金,1,4,2019-01
2019-01-25,2601.723,戊戌,乙丑,壬戌,0.003869669798980846,壬,戌,水,土,1,4,2019-01
2019-01-28,2596.977,戊戌,乙丑,乙丑,-0.0018241757481485266,乙,丑,木,土,1,5,2019-01
2019-01-29,2594.254,戊戌,乙丑,丙寅,-0.0010485268063598063,丙,寅,火,木,1,5,2019-01
2019-01-30,2575.576,戊戌,乙丑,丁卯,-0.0071997576181822565,丁,卯,火,木,1,5,2019-01
2019-01-31,2584.572,戊戌,乙丑,戊辰,0.00349281092850684,戊,辰,土,土,1,5,2019-01
2019-02-01,2618.232,戊戌,乙丑,己巳,0.01302343289333785,己,巳,土,火,2,5,2019-02
2019-02-11,2653.896,己亥,丙寅,己卯,0.013621405589726354,己,卯,土,木,2,7,2019-02
2019-02-12,2671.894,己亥,丙寅,庚辰,0.006781727693926154,庚,辰,金,土,2,7,2019-02
2019-02-13,2721.068,己亥,丙寅,辛巳,0.01840417321944665,辛,巳,金,火,2,7,2019-02
2019-02-14,2719.7,己亥,丙寅,壬午,-0.000502743775605885,壬,午,水,火,2,7,2019-02
2019-02-15,2682.385,己亥,丙寅,癸未,-0.013720263264330512,癸,未,水,土,2,7,2019-02
2019-02-18,2754.357,己亥,丙寅,丙戌,0.02683134598500958,丙,戌,火,土,2,8,2019-02
2019-02-19,2755.646,己亥,丙寅,丁亥,0.0004679858130227643,丁,亥,火,水,2,8,2019-02
2019-02-20,2761.219,己亥,丙寅,戊子,0.0020223932972522896,戊,子,土,水,2,8,2019-02
2019-02-21,2751.801,己亥,丙寅,己丑,-0.003410812398437102,己,丑,土,土,2,8,2019-02
2019-02-22,2804.226,己亥,丙寅,庚寅,0.019051159586031208,庚,寅,金,木,2,8,2019-02
2019-02-25,2961.283,己亥,丙寅,癸巳,0.05600725476477275,癸,巳,水,火,2,9,2019-02
2019-02-26,2941.516,己亥,丙寅,甲午,-0.006675147225037148,甲,午,木,火,2,9,2019-02
2019-02-27,2953.824,己亥,丙寅,乙未,0.004184236971684019,乙,未,木,土,2,9,2019-02
2019-02-28,2940.954,己亥,丙寅,丙申,-0.00435706392797941,丙,申,火,金,2,9,2019-02
2019-03-01,2994.005,己亥,丙寅,丁酉,0.01803870444760447,丁,酉,火,金,3,9,2019-03
2019-03-04,3027.576,己亥,丙寅,庚子,0.011212740125684517,庚,子,金,水,3,10,2019-03
2019-03-05,3054.247,己亥,丙寅,辛丑,0.00880935771719682,辛,丑,金,土,3,10,2019-03
2019-03-06,3102.099,己亥,丁卯,壬寅,0.01566736416537373,壬,寅,水,木,3,10,2019-03
2019-03-07,3106.418,己亥,丁卯,癸卯,0.0013922830960584331,癸,卯,水,木,3,10,2019-03
2019-03-08,2969.861,己亥,丁卯,甲辰,-0.04395963453727103,甲,辰,木,土,3,10,2019-03
2019-03-11,3026.993,己亥,丁卯,丁未,0.01923726396622616,丁,未,火,土,3,11,2019-03
2019-03-12,3060.307,己亥,丁卯,戊申,0.011005641572345848,戊,申,土,金,3,11,2019-03
2019-03-13,3026.951,己亥,丁卯,己酉,-0.010899560076815695,己,酉,土,金,3,11,2019-03
2019-03-14,2990.685,己亥,丁卯,庚戌,-0.011981033059339286,庚,戌,金,土,3,11,2019-03
2019-03-15,3021.751,己亥,丁卯,辛亥,0.010387586790317371,辛,亥,金,水,3,11,2019-03
2019-03-18,3096.418,己亥,丁卯,甲寅,0.024709845384348395,甲,寅,木,木,3,12,2019-03
2019-03-19,3090.975,己亥,丁卯,乙卯,-0.0017578376046128996,乙,卯,木,木,3,12,2019-03
2019-03-20,3090.64,己亥,丁卯,丙辰,-0.00010838004189617223,丙,辰,火,土,3,12,2019-03
2019-03-21,3101.455,己亥,丁卯,丁巳,0.003499275231020116,丁,巳,火,火,3,12,2019-03
2019-03-22,3104.149,己亥,丁卯,戊午,0.0008686245649218716,戊,午,土,火,3,12,2019-03
2019-03-25,3043.031,己亥,丁卯,辛酉,-0.019689132190497283,辛,酉,金,金,3,13,2019-03
2019-03-26,2997.095,己亥,丁卯,壬戌,-0.015095475530811253,壬,戌,水,土,3,13,2019-03
2019-03-27,3022.72,己亥,丁卯,癸亥,0.00854994586424529,癸,亥,水,水,3,13,2019-03
2019-03-28,2994.943,己亥,丁卯,甲子,-0.009189405568494458,甲,子,木,水,3,13,2019-03
2019-03-29,3090.758,己亥,丁卯,乙丑,0.03199226162234137,乙,丑,木,土,3,13,2019-03
2019-04-01,3170.361,己亥,丁卯,戊辰,0.02575517073805189,戊,辰,土,土,4,14,2019-04
2019-04-02,3176.823,己亥,丁卯,己巳,0.0020382536878291724,己,巳,土,火,4,14,2019-04
2019-04-03,3216.295,己亥,丁卯,庚午,0.012424991886548442,庚,午,金,火,4,14,2019-04
2019-04-04,3246.571,己亥,丁卯,辛未,0.00941331563180614,辛,未,金,土,4,14,2019-04
2019-04-08,3244.81,己亥,戊辰,乙亥,-0.000542418447032289,乙,亥,木,水,4,15,2019-04
2019-04-09,3239.664,己亥,戊辰,丙子,-0.0015859172031643665,丙,子,火,水,4,15,2019-04
2019-04-10,3241.93,己亥,戊辰,丁丑,0.000699455252149539,丁,丑,火,土,4,15,2019-04
2019-04-11,3189.962,己亥,戊辰,戊寅,-0.01602995746360958,戊,寅,土,木,4,15,2019-04
2019-04-12,3188.626,己亥,戊辰,己卯,-0.0004188137664334901,己,卯,土,木,4,15,2019-04
2019-04-15,3177.787,己亥,戊辰,壬午,-0.003399269779522762,壬,午,水,火,4,16,2019-04
2019-04-16,3253.598,己亥,戊辰,癸未,0.023856539157596224,癸,未,水,土,4,16,2019-04
2019-04-17,3263.118,己亥,戊辰,甲申,0.002925991471595335,甲,申,木,金,4,16,2019-04
2019-04-18,3250.201,己亥,戊辰,乙酉,-0.003958483879528685,乙,酉,木,金,4,16,2019-04
2019-04-19,3270.797,己亥,戊辰,丙戌,0.006336838860119709,丙,戌,火,土,4,16,2019-04
2019-04-22,3215.043,己亥,戊辰,己丑,-0.01704599826892339,己,丑,土,土,4,17,2019-04
2019-04-23,3198.594,己亥,戊辰,庚寅,-0.0051162612755101256,庚,寅,金,木,4,17,2019-04
2019-04-24,3201.614,己亥,戊辰,辛卯,0.0009441648424275417,辛,卯,金,木,4,17,2019-04
2019-04-25,3123.826,己亥,戊辰,壬辰,-0.024296495455104816,壬,辰,水,土,4,17,2019-04
2019-04-26,3086.399,己亥,戊辰,癸巳,-0.011981141075079083,癸,巳,水,火,4,17,2019-04
2019-04-29,3062.499,己亥,戊辰,丙申,-0.007743652068316509,丙,申,火,金,4,18,2019-04
2019-04-30,3078.339,己亥,戊辰,丁酉,0.005172246586856,丁,酉,火,金,4,18,2019-04
2019-05-06,2906.464,己亥,己巳,癸卯,-0.0558336817355074,癸,卯,水,木,5,19,2019-05
2019-05-07,2926.391,己亥,己巳,甲辰,0.006856097305867337,甲,辰,木,土,5,19,2019-05
2019-05-08,2893.757,己亥,己巳,乙巳,-0.011151619862144191,乙,巳,木,火,5,19,2019-05
2019-05-09,2850.954,己亥,己巳,丙午,-0.014791497696593048,丙,午,火,火,5,19,2019-05
2019-05-10,2939.211,己亥,己巳,丁未,0.030957005970632778,丁,未,火,土,5,19,2019-05
2019-05-13,2903.713,己亥,己巳,庚戌,-0.012077390837200719,庚,戌,金,土,5,20,2019-05
2019-05-14,2883.611,己亥,己巳,辛亥,-0.006922860489311566,辛,亥,金,水,5,20,2019-05
2019-05-15,2938.678,己亥,己巳,壬子,0.01909654249480952,壬,子,水,水,5,20,2019-05
