month,ts_code,return,heavenly_stem,earthly_branch,stem_wuxing,branch_wuxing,month_wuxing
2022-02,801720.SI,0.040313,壬,寅,水,木,木
2022-03,801720.SI,-0.019815,癸,卯,水,木,木
2022-04,801720.SI,-0.029738,甲,辰,木,土,土
2022-05,801720.SI,0.016563,乙,巳,木,火,火
2022-06,801720.SI,-0.001605,丙,午,火,火,火
2022-07,801720.SI,-0.028151,丁,未,火,土,土
2022-08,801720.SI,-0.022641,戊,申,土,金,金
2022-09,801720.SI,-0.075178,己,酉,土,金,金
2022-10,801720.SI,-0.017598,庚,戌,金,土,土
2022-11,801720.SI,0.138019,辛,亥,金,水,水
2022-12,801720.SI,-0.070238,壬,子,水,水,水
2023-01,801720.SI,0.055389,癸,丑,水,土,土
2023-02,801720.SI,0.024535,甲,寅,木,木,木
2023-03,801720.SI,0.028331,乙,卯,木,木,木
2023-04,801720.SI,0.103255,丙,辰,火,土,土
2023-05,801720.SI,-0.08866,丁,巳,火,火,火
2023-06,801720.SI,-0.0195,戊,午,土,火,火
2023-07,801720.SI,0.060611,己,未,土,土,土
2023-08,801720.SI,-0.101735,庚,申,金,金,金
2023-09,801720.SI,-0.009126,辛,酉,金,金,金
2023-10,801720.SI,-0.056362,壬,戌,水,土,土
2023-11,801720.SI,-0.017476,癸,亥,水,水,水
2023-12,801720.SI,-0.013667,甲,子,木,水,水
2024-01,801720.SI,-0.035484,乙,丑,木,土,土
2024-02,801720.SI,0.01407,丙,寅,火,木,木
2024-03,801720.SI,0.010975,丁,卯,火,木,木
2024-04,801720.SI,-0.021529,戊,辰,土,土,土
2024-05,801720.SI,-0.001386,己,巳,土,火,火
2024-06,801720.SI,-0.049498,庚,午,金,火,火
2024-07,801720.SI,-0.013726,辛,未,金,土,土
2024-08,801720.SI,-0.062445,壬,申,水,金,金
2024-09,801720.SI,0.1857,癸,酉,水,金,金
2024-10,801720.SI,0.065234,甲,戌,木,土,土
2024-11,801720.SI,0.010532,乙,亥,木,水,水
2024-12,801720.SI,-0.026014,丙,子,火,水,水
2025-01,801720.SI,-0.059231,丁,丑,火,土,土
2025-02,801720.SI,0.035056,戊,寅,土,木,木
2025-03,801720.SI,-0.033415,己,卯,土,木,木
2025-04,801720.SI,-0.013572,庚,辰,金,土,土
2025-05,801720.SI,0.029097,辛,巳,金,火,火
2025-06,801720.SI,0.014589,壬,午,水,火,火
2025-07,801720.SI,0.054073,癸,未,水,土,土
2025-08,801720.SI,0.018531,甲,申,木,金,金
2025-09,801720.SI,0.013403,乙,酉,木,金,金
2025-10,801720.SI,0.02519,丙,戌,火,土,土
2025-11,801720.SI,-0.013393,丁,亥,火,水,水
2025-12,801720.SI,0.000226,戊,子,土,水,水
2026-01,801720.SI,0.064405,己,丑,土,土,土
2026-02,801720.SI,0.034454,庚,寅,金,木,木
2026-03,801720.SI,-0.047629,辛,卯,金,木,木
2026-04,801720.SI,0.004075,壬,辰,水,土,土
2026-05,801720.SI,0.028135,癸,巳,水,火,火
