month,ts_code,return,heavenly_stem,earthly_branch,stem_wuxing,branch_wuxing,month_wuxing
2022-03,801200.SI,-0.084973,癸,卯,水,木,木
2022-04,801200.SI,-0.014238,甲,辰,木,土,土
2022-05,801200.SI,0.029517,乙,巳,木,火,火
2022-06,801200.SI,0.108057,丙,午,火,火,火
2022-07,801200.SI,-0.070506,丁,未,火,土,土
2022-08,801200.SI,-0.017003,戊,申,土,金,金
2022-09,801200.SI,-0.039156,己,酉,土,金,金
2022-10,801200.SI,-0.070724,庚,戌,金,土,土
2022-11,801200.SI,0.14286,辛,亥,金,水,水
2022-12,801200.SI,0.035897,壬,子,水,水,水
2023-01,801200.SI,-0.01185,癸,丑,水,土,土
2023-02,801200.SI,-0.025081,甲,寅,木,木,木
2023-03,801200.SI,-0.014976,乙,卯,木,木,木
2023-04,801200.SI,-0.060727,丙,辰,火,土,土
2023-05,801200.SI,-0.116638,丁,巳,火,火,火
2023-06,801200.SI,-0.027566,戊,午,土,火,火
2023-07,801200.SI,0.102155,己,未,土,土,土
2023-08,801200.SI,-0.100892,庚,申,金,金,金
2023-09,801200.SI,-0.001563,辛,酉,金,金,金
2023-10,801200.SI,-0.051081,壬,戌,水,土,土
2023-11,801200.SI,0.020308,癸,亥,水,水,水
2023-12,801200.SI,-0.063379,甲,子,木,水,水
2024-01,801200.SI,-0.107489,乙,丑,木,土,土
2024-02,801200.SI,0.042546,丙,寅,火,木,木
2024-03,801200.SI,0.003722,丁,卯,火,木,木
2024-04,801200.SI,-0.034155,戊,辰,土,土,土
2024-05,801200.SI,-0.046307,己,巳,土,火,火
2024-06,801200.SI,-0.123424,庚,午,金,火,火
2024-07,801200.SI,0.049978,辛,未,金,土,土
2024-08,801200.SI,-0.036389,壬,申,水,金,金
2024-09,801200.SI,0.260139,癸,酉,水,金,金
2024-10,801200.SI,0.040192,甲,戌,木,土,土
2024-11,801200.SI,0.135948,乙,亥,木,水,水
2024-12,801200.SI,0.000724,丙,子,火,水,水
2025-01,801200.SI,-0.076145,丁,丑,火,土,土
2025-02,801200.SI,0.029738,戊,寅,土,木,木
2025-03,801200.SI,-0.035274,己,卯,土,木,木
2025-04,801200.SI,0.01736,庚,辰,金,土,土
2025-05,801200.SI,0.016551,辛,巳,金,火,火
2025-06,801200.SI,0.027119,壬,午,水,火,火
2025-07,801200.SI,0.019119,癸,未,水,土,土
2025-08,801200.SI,0.074734,甲,申,木,金,金
2025-09,801200.SI,-0.039069,乙,酉,木,金,金
2025-10,801200.SI,0.012389,丙,戌,火,土,土
2025-11,801200.SI,0.001621,丁,亥,火,水,水
2025-12,801200.SI,0.03997,戊,子,土,水,水
2026-01,801200.SI,0.005263,己,丑,土,土,土
2026-02,801200.SI,-0.035404,庚,寅,金,木,木
2026-03,801200.SI,-0.117563,辛,卯,金,木,木
2026-04,801200.SI,0.020251,壬,辰,水,土,土
2026-05,801200.SI,-0.008421,癸,巳,水,火,火
