month,ts_code,return,heavenly_stem,earthly_branch,stem_wuxing,branch_wuxing,month_wuxing
2025-03,801210.SI,0.03315,己,卯,土,木,木
2025-04,801210.SI,-0.040382,庚,辰,金,土,土
2025-05,801210.SI,-0.008553,辛,巳,金,火,火
2025-06,801210.SI,0.041323,壬,午,水,火,火
2025-07,801210.SI,0.051326,癸,未,水,土,土
2025-08,801210.SI,0.050508,甲,申,木,金,金
2025-09,801210.SI,-0.047641,乙,酉,木,金,金
2025-10,801210.SI,0.002689,丙,戌,火,土,土
2025-11,801210.SI,0.012341,丁,亥,火,水,水
2025-12,801210.SI,-0.005735,戊,子,土,水,水
2026-01,801210.SI,0.059265,己,丑,土,土,土
2026-02,801210.SI,0.00908,庚,寅,金,木,木
2026-03,801210.SI,-0.105244,辛,卯,金,木,木
2026-04,801210.SI,0.014816,壬,辰,水,土,土
2026-05,801210.SI,-0.021248,癸,巳,水,火,火
