month,ts_code,return,heavenly_stem,earthly_branch,stem_wuxing,branch_wuxing,month_wuxing
2025-07,801980.SI,0.014927,癸,未,水,土,土
2025-08,801980.SI,0.068409,甲,申,木,金,金
2025-09,801980.SI,-0.050023,乙,酉,木,金,金
2025-10,801980.SI,-0.038448,丙,戌,火,土,土
2025-11,801980.SI,-0.03547,丁,亥,火,水,水
2025-12,801980.SI,-0.017046,戊,子,土,水,水
2026-01,801980.SI,0.004381,己,丑,土,土,土
2026-02,801980.SI,0.027492,庚,寅,金,木,木
2026-03,801980.SI,-0.117544,辛,卯,金,木,木
2026-04,801980.SI,0.016405,壬,辰,水,土,土
2026-05,801980.SI,-0.026243,癸,巳,水,火,火
