month,ts_code,return,heavenly_stem,earthly_branch,stem_wuxing,branch_wuxing,month_wuxing
2022-08,801750.SI,-0.057968,戊,申,土,金,金
2022-09,801750.SI,-0.083379,己,酉,土,金,金
2022-10,801750.SI,0.160374,庚,戌,金,土,土
2022-11,801750.SI,0.000211,辛,亥,金,水,水
2022-12,801750.SI,-0.016172,壬,子,水,水,水
2023-01,801750.SI,0.127979,癸,丑,水,土,土
2023-02,801750.SI,0.056864,甲,寅,木,木,木
2023-03,801750.SI,0.147416,乙,卯,木,木,木
2023-04,801750.SI,-0.069926,丙,辰,火,土,土
2023-05,801750.SI,0.000274,丁,巳,火,火,火
2023-06,801750.SI,0.002485,戊,午,土,火,火
2023-07,801750.SI,-0.042115,己,未,土,土,土
2023-08,801750.SI,-0.037225,庚,申,金,金,金
2023-09,801750.SI,-0.042621,辛,酉,金,金,金
2023-10,801750.SI,-0.037991,壬,戌,水,土,土
2023-11,801750.SI,0.025922,癸,亥,水,水,水
2023-12,801750.SI,-0.01978,甲,子,木,水,水
2024-01,801750.SI,-0.236504,乙,丑,木,土,土
2024-02,801750.SI,0.177772,丙,寅,火,木,木
2024-03,801750.SI,-0.004787,丁,卯,火,木,木
2024-04,801750.SI,-0.033702,戊,辰,土,土,土
2024-05,801750.SI,-0.069828,己,巳,土,火,火
2024-06,801750.SI,-0.066093,庚,午,金,火,火
2024-07,801750.SI,-0.003006,辛,未,金,土,土
2024-08,801750.SI,-0.069547,壬,申,水,金,金
2024-09,801750.SI,0.349316,癸,酉,水,金,金
2024-10,801750.SI,0.144627,甲,戌,木,土,土
2024-11,801750.SI,0.043936,乙,亥,木,水,水
2024-12,801750.SI,-0.070653,丙,子,火,水,水
2025-01,801750.SI,-0.02163,丁,丑,火,土,土
2025-02,801750.SI,0.163053,戊,寅,土,木,木
2025-03,801750.SI,-0.054255,己,卯,土,木,木
2025-04,801750.SI,-0.048948,庚,辰,金,土,土
2025-05,801750.SI,-0.00679,辛,巳,金,火,火
2025-06,801750.SI,0.071087,壬,午,水,火,火
2025-07,801750.SI,0.038586,癸,未,水,土,土
2025-08,801750.SI,0.154812,甲,申,木,金,金
2025-09,801750.SI,-0.019545,乙,酉,木,金,金
2025-10,801750.SI,-0.022765,丙,戌,火,土,土
2025-11,801750.SI,-0.052617,丁,亥,火,水,水
2025-12,801750.SI,-0.002486,戊,子,土,水,水
2026-01,801750.SI,0.069415,己,丑,土,土,土
2026-02,801750.SI,0.015582,庚,寅,金,木,木
2026-03,801750.SI,-0.149342,辛,卯,金,木,木
2026-04,801750.SI,0.066026,壬,辰,水,土,土
2026-05,801750.SI,0.0259,癸,巳,水,火,火
