month,ts_code,return,heavenly_stem,earthly_branch,stem_wuxing,branch_wuxing,month_wuxing
2017-08,801170.SI,0.030273,戊,申,土,金,金
2017-09,801170.SI,-0.030513,己,酉,土,金,金
2017-10,801170.SI,0.042538,庚,戌,金,土,土
2017-11,801170.SI,-0.045904,辛,亥,金,水,水
2017-12,801170.SI,0.007096,壬,子,水,水,水
2018-01,801170.SI,0.019929,癸,丑,水,土,土
2018-02,801170.SI,-0.035737,甲,寅,木,木,木
2018-03,801170.SI,-0.036093,乙,卯,木,木,木
2018-04,801170.SI,-0.019727,丙,辰,火,土,土
2018-05,801170.SI,0.010532,丁,巳,火,火,火
2018-06,801170.SI,-0.103157,戊,午,土,火,火
2018-07,801170.SI,-0.018077,己,未,土,土,土
2018-08,801170.SI,-0.073738,庚,申,金,金,金
2018-09,801170.SI,0.021581,辛,酉,金,金,金
2018-10,801170.SI,-0.093637,壬,戌,水,土,土
2018-11,801170.SI,0.02482,癸,亥,水,水,水
2018-12,801170.SI,-0.039298,甲,子,木,水,水
2019-01,801170.SI,0.010638,乙,丑,木,土,土
2019-02,801170.SI,0.153372,丙,寅,火,木,木
2019-03,801170.SI,0.076447,丁,卯,火,木,木
2019-04,801170.SI,0.00973,戊,辰,土,土,土
2019-05,801170.SI,-0.069824,己,巳,土,火,火
2019-06,801170.SI,0.024848,庚,午,金,火,火
2019-07,801170.SI,-0.012025,辛,未,金,土,土
2019-08,801170.SI,-0.032683,壬,申,水,金,金
2019-09,801170.SI,-0.007117,癸,酉,水,金,金
2019-10,801170.SI,-0.010176,甲,戌,木,土,土
2019-11,801170.SI,-0.026804,乙,亥,木,水,水
2019-12,801170.SI,0.062387,丙,子,火,水,水
2020-01,801170.SI,-0.066294,丁,丑,火,土,土
2020-02,801170.SI,-0.059987,戊,寅,土,木,木
2020-03,801170.SI,-0.030724,己,卯,土,木,木
2020-04,801170.SI,0.03923,庚,辰,金,土,土
2020-05,801170.SI,0.002194,辛,巳,金,火,火
2020-06,801170.SI,0.014175,壬,午,水,火,火
2020-07,801170.SI,0.082989,癸,未,水,土,土
2020-08,801170.SI,0.053097,甲,申,木,金,金
2020-09,801170.SI,-0.05834,乙,酉,木,金,金
2020-10,801170.SI,-0.020446,丙,戌,火,土,土
2020-11,801170.SI,0.074694,丁,亥,火,水,水
2020-12,801170.SI,-0.013284,戊,子,土,水,水
2021-01,801170.SI,-0.009479,己,丑,土,土,土
2021-02,801170.SI,0.016924,庚,寅,金,木,木
2021-03,801170.SI,-0.001447,辛,卯,金,木,木
2021-04,801170.SI,-0.026811,壬,辰,水,土,土
2021-05,801170.SI,0.030306,癸,巳,水,火,火
2021-06,801170.SI,0.010363,甲,午,木,火,火
2021-07,801170.SI,-0.11733,乙,未,木,土,土
2021-08,801170.SI,0.072825,丙,申,火,金,金
2021-09,801170.SI,0.022773,丁,酉,火,金,金
2021-10,801170.SI,-0.017215,戊,戌,土,土,土
2021-11,801170.SI,-0.003179,己,亥,土,水,水
2021-12,801170.SI,0.060855,庚,子,金,水,水
2022-01,801170.SI,-0.028845,辛,丑,金,土,土
2022-02,801170.SI,0.027995,壬,寅,水,木,木
2022-03,801170.SI,-0.072088,癸,卯,水,木,木
2022-04,801170.SI,-0.017374,甲,辰,木,土,土
2022-05,801170.SI,0.069523,乙,巳,木,火,火
2022-06,801170.SI,0.019829,丙,午,火,火,火
2022-07,801170.SI,-0.049002,丁,未,火,土,土
2022-08,801170.SI,0.011164,戊,申,土,金,金
2022-09,801170.SI,-0.026709,己,酉,土,金,金
2022-10,801170.SI,-0.034122,庚,戌,金,土,土
2022-11,801170.SI,0.081453,辛,亥,金,水,水
2022-12,801170.SI,-0.00494,壬,子,水,水,水
2023-01,801170.SI,0.019713,癸,丑,水,土,土
2023-02,801170.SI,-0.004777,甲,寅,木,木,木
2023-03,801170.SI,-0.008029,乙,卯,木,木,木
2023-04,801170.SI,0.010832,丙,辰,火,土,土
2023-05,801170.SI,-0.067331,丁,巳,火,火,火
2023-06,801170.SI,-0.029235,戊,午,土,火,火
2023-07,801170.SI,0.055586,己,未,土,土,土
2023-08,801170.SI,-0.079258,庚,申,金,金,金
2023-09,801170.SI,-0.008433,辛,酉,金,金,金
2023-10,801170.SI,-0.02343,壬,戌,水,土,土
2023-11,801170.SI,0.009875,癸,亥,水,水,水
2023-12,801170.SI,-0.036524,甲,子,木,水,水
2024-01,801170.SI,-0.028256,乙,丑,木,土,土
2024-02,801170.SI,0.049904,丙,寅,火,木,木
2024-03,801170.SI,0.010065,丁,卯,火,木,木
2024-04,801170.SI,0.024404,戊,辰,土,土,土
2024-05,801170.SI,0.023666,己,巳,土,火,火
2024-06,801170.SI,-0.043715,庚,午,金,火,火
2024-07,801170.SI,0.004981,辛,未,金,土,土
2024-08,801170.SI,-0.048243,壬,申,水,金,金
2024-09,801170.SI,0.163518,癸,酉,水,金,金
2024-10,801170.SI,-0.039316,甲,戌,木,土,土
2024-11,801170.SI,0.021193,乙,亥,木,水,水
2024-12,801170.SI,0.00163,丙,子,火,水,水
2025-01,801170.SI,-0.042041,丁,丑,火,土,土
2025-02,801170.SI,-0.008069,戊,寅,土,木,木
2025-03,801170.SI,0.002278,己,卯,土,木,木
2025-04,801170.SI,-0.0124,庚,辰,金,土,土
2025-05,801170.SI,0.055555,辛,巳,金,火,火
2025-06,801170.SI,-0.011149,壬,午,水,火,火
2025-07,801170.SI,-0.002186,癸,未,水,土,土
2025-08,801170.SI,0.021413,甲,申,木,金,金
2025-09,801170.SI,-0.012835,乙,酉,木,金,金
2025-10,801170.SI,0.028047,丙,戌,火,土,土
2025-11,801170.SI,-0.026928,丁,亥,火,水,水
2025-12,801170.SI,0.023423,戊,子,土,水,水
2026-01,801170.SI,-0.003789,己,丑,土,土,土
2026-02,801170.SI,0.041168,庚,寅,金,木,木
2026-03,801170.SI,-0.055446,辛,卯,金,木,木
2026-04,801170.SI,-0.00731,壬,辰,水,土,土
2026-05,801170.SI,0.005709,癸,巳,水,火,火
